영상 id,영화 제목,검색 키워드,영상 제목,조회수,좋아요수,댓글 수,생성된 날짜
DFvFGLomqeg,기생충,기생충 영화,"분명히 실컷 웃었는데, 끝에 가면 혀에 쓴맛이 감기는 이유: 기생충 리뷰",1140402,13198,2476,2019-06-04T03:00:00Z
1dAWnf6PO0I,기생충,기생충 영화,≪기생충≫ 메시지 해석 (※스포 주의),977422,10619,2272,2019-05-31T14:16:49Z
56OoarhC8Yg,기생충,기생충 영화,"[ENG] 박소담, 최우식 &#39;제시카송&#39; 라이브, 뒷얘기 Jessica Jingle Live, Park SoDam &amp; Choi WooSik 영화 기생충 메가토크 PARASITE GV",934918,7275,366,2019-06-02T11:49:15Z
Zd9bCc7Oj0w,기생충,기생충 영화,영화 기생충에  일리노이 주립대가 나온 이유?,928001,8577,675,2019-06-06T07:39:18Z
9Ncf5-MitQQ,기생충,기생충 영화,강스포] 기생충 리뷰 : 중요한 것은 상징이 아니라 기세다,915920,10715,1257,2019-06-09T13:27:44Z
EwniUmkngnc,기생충,기생충 영화,기생충(2019) OST : 믿음의 벨트.FLAC / Parasite(2019) OST : Belt of Faith.FLAC,856122,13950,840,2019-06-01T18:43:42Z
_GXA7qIYtW0,기생충,기생충 영화,"‘기생충’ 해석, 소름 끼치는 복선 &amp; 디테일 총정리",830584,4790,538,2019-06-03T19:01:27Z
gPCtaru_6Sg,기생충,기생충 영화,영화 기생충 보고 화나서 한우 1KG 짜파구리 만들어서 참교육했습니다!!!!!!!ㅣ파뿌리,816410,8568,1031,2019-06-12T09:00:06Z
XHm8bUn-voQ,기생충,기생충 영화,영화 &#39;기생충&#39;속 [채끝 짜파구리] 해먹기,695056,4891,494,2019-06-20T10:15:01Z
mtlSfMuxtik,기생충,기생충 영화,[웃기CINE] 문재인이 무조건 싫어할 영화 &#39;기생충&#39;,651083,15351,906,2019-06-01T00:58:44Z
CV6Tq5nAI6g,기생충,기생충 영화,"[ENG] 티격태격 최우식, 박소담 Park &amp; Choi Like a real brother and sister : 배우들이 좋았던 장면 : 영화 기생충 감사 GV : 편집 직캠",640569,8522,178,2019-06-25T14:42:09Z
X__Yrl0elFc,기생충,기생충 영화,"기생충 (Parasite, 2019) 감상회",624538,6264,900,2019-06-18T10:00:16Z
Ec_zXkKmLX4,기생충,기생충 영화,기생충 모든 상징과 의미 7가지 총정리 해석편,526098,4124,621,2019-06-08T02:00:02Z
pdfHEFOWc6E,기생충,기생충 영화,기생충 2부 - 이 영화가 희망을 주지 않는 이유 (강력스포),484343,8455,1086,2019-06-21T14:57:45Z
PHZZe7TryqM,기생충,기생충 영화,[ENG] 최우식 땜에 빵빵터지는 선배들 Choi Woo-sik is fun : 아버지와 아들 : 영화 기생충 스타라이브톡 PARASITE GV,466661,3336,181,2019-05-31T18:23:27Z
SlEmf8NY-wo,기생충,기생충 영화,"기택은 왜, 냄새에 분노했을까? 기생충 해설 4가지! (eng sub)",455932,2761,497,2019-06-12T06:37:02Z
RZZvlnjGrnA,기생충,기생충 명장면,기생충 명장면 공감 백퍼,297144,499,88,2019-06-09T14:17:35Z
16yP0nQGm2g,기생충,기생충 명장면,기생충 여기서 찍었구나.. 🎬 의외의 촬영지 알고 보니...!!,118426,1306,188,2019-06-23T13:00:01Z
Hl6Qbd9jKlw,기생충,기생충 명장면,송강호 연기 실력은 탑급!!  명장면 x 명대사 몰아보기 ( 밀정 변호인 괴물 택시운전사 기생충 봉준호 ),11710,54,5,2019-06-02T04:40:01Z
lIdq1Elj-CY,기생충,기생충 명장면,강한딸기의 영화 기생충 명장면 패러디~진짜 이정은 아니야??!? 이정은 배우 100% 싱크율!!,5283,110,11,2019-06-13T09:00:11Z
nppkE2Dautk,기생충,기생충 명장면,[스포주의]#기생충 #짜파구리 기생충 패러디 “분장이 ㄹㅇ 고퀄!” 1분만에 기생충 명장면 다시보기,3167,31,7,2019-06-16T08:56:15Z
hMDyOxuXEiE,기생충,기생충 리뷰,Parasite Movie Review &#39;기생충&#39; 속의 10가지 키워드 (ENG SUB),1980775,21034,1448,2019-06-01T17:40:01Z
gFSEieZWM-4,기생충,기생충 리뷰,(*기생충 스포주의)소파씬 그리고 콘돔으로 드러난 성생활 빈부격차[무턱대고 영화리뷰-기생충],688449,721,85,2019-06-07T05:43:49Z
JnMlKDkjx1E,기생충,기생충 리뷰,기생충 한우 채끝살 짜파구리 10인분...우린 계획이 있었다.,629646,5271,368,2019-06-18T11:00:04Z
lVQl8NLAe2k,기생충,기생충 리뷰,[#씨네리뷰] &quot;기생충&quot; 이제는 말할 수 있다 - 스탭들이 밝히는 &quot;기생충&quot; 그 장면의 비밀,388491,3358,174,2019-06-21T09:09:54Z
MWt1hsH657k,기생충,기생충 리뷰,수석은 기우의 &#39;그것&#39; 이다? 당신이 모르는 기생충의 상징 6가지! (eng sub),323364,2175,499,2019-06-08T10:41:22Z
Z67ikqxX4xs,기생충,기생충 리뷰,"기생충 메타포 해석 리뷰, 스포 있음, 결말 해설, 끝까지 후벼파는 리뷰",322292,2894,312,2019-05-31T08:32:44Z
PWG-tISodZ8,기생충,기생충 리뷰,기생충 스포일러 리뷰 by 발없는새,212021,4821,989,2019-06-07T10:00:05Z
qm_wTudAuk8,기생충,기생충 리뷰,#기생충 #스포일러 #리뷰 15금치곤 매우 자극적인 영화,189582,0,274,2019-05-31T11:43:56Z
khYk336eqLk,기생충,기생충 리뷰,기생충 가이드 리뷰 by 발없는새,162358,2464,385,2019-06-02T11:00:05Z
KKmMjfwCqtA,기생충,기생충 리뷰,🇫🇷 프랑스현지 언론은 기생충을 어떻게 평가했을까? 프랑스에서 극찬을 받은 기생충 언론 리뷰/파리언니,156296,3444,361,2019-06-10T10:21:32Z
7g9hpchTtj8,기생충,기생충 리뷰,가성비 전동보드 스타크DT pro 완벽리뷰 와 기생충,155059,1644,348,2019-06-12T16:39:17Z
xOBW-CRjrCQ,기생충,기생충 리뷰,봉준호 감독은 변태가 맞습니다 / 영화 [기생충] 아주 긴 스포일러 리뷰,139106,1232,74,2019-06-06T08:09:16Z
lj1kid-jxU8,기생충,기생충 해석,기생충에 대한 조금 다른 해석과 명대사,417786,2585,533,2019-06-09T00:25:41Z
M7F8IjcuXGM,기생충,기생충 해석,봉준호 감독의 소름끼치는 메세지 (스포주의),303542,0,508,2019-06-02T01:00:39Z
I_vpNFZYAQA,기생충,기생충 해석,[기생충] 촬영 비하인드 스토리,297528,1687,325,2019-06-01T12:20:15Z
H7oBuNsC308,기생충,기생충 해석,[기생충] 완전 해석 - 알고 보면 소름돋는 상징과 메시지,257501,2137,151,2019-06-11T02:23:55Z
B7V_Ylfpgr4,기생충,기생충 해석,영화에서 보이지 않았던 또 하나의 선.. [기생충] 해석,243604,3706,289,2019-06-14T13:41:14Z
V5tv6bfCG14,기생충,기생충 해석,기생충 (1시간21분 끝장토론) | 봉준호 월드 심층분석 및 공간과 인물 활용법 | 무비썸 #118 PARASITE 기생충 스포일러 리뷰 송강호 이선균 조여정 주연,207269,1802,190,2019-06-07T15:02:00Z
CFUqr7d7eA4,기생충,기생충 해석,기생충 봉감독 입봉작 분석리뷰! 플란다스의 개!,139174,2554,383,2019-06-19T09:14:02Z
bLi_yHtDMB4,기생충,기생충 해석,영화 &#39;기생충&#39; 완전해석 (스포일러 O) l Movie Tree,112280,0,83,2019-05-31T07:55:58Z
3cMdHR2hOTA,기생충,기생충 의미,한국 영화가 가장 빛나는 순간은 바로 지금입니다:  기생충 후기(스포x),149868,1792,432,2019-05-31T10:15:00Z
uozmp342dzg,기생충,기생충 의미,"수석, 계단, 인디언 그리고 제목의 의미 - 기생충",132048,2207,468,2019-06-03T14:28:47Z
iWLshEu26QY,기생충,기생충 의미,왜 제목이 기생충일까? 그 의미와 해석 (기생충 스포리뷰),71797,631,70,2019-06-03T10:58:30Z
ffiCHvEv1mY,기생충,기생충 의미,[스페셜] 기생충 전문가가 바라본 영화 &#39;기생충&#39; -숨겨진 의미 해석- (단국대 의대 서민 교수),56891,3181,112,2019-06-26T07:38:25Z
ta61FT-mVtU,기생충,기생충 의미,"기적의 5분 영단어 (12편) - 황금종려상 수상기념, 기생충이 영어로?",56356,2033,116,2019-06-07T22:00:02Z
MhGzvjDkrTg,기생충,기생충 의미,아카데미 4관왕...참으로 시의적절한 기생충 속 명대사의 진짜 의미ㅣ봉준호ㅣ송강호ㅣ이선균,33114,135,16,2019-06-12T15:28:45Z
ekkb9xcY1lc,기생충,기생충 의미,&#39;기생충&#39; 속 그림에 숨겨진 의미 - The hidden meaning of paintings in &#39;Parasite&#39;,21053,263,26,2019-06-18T10:00:06Z
t8rMo4w4Nak,기생충,기생충 의미,"산수경석 의미, 봉감독 차기작 정보 : 영화 기생충 스타라이브톡 GV 중 : CGV 영등포",14510,120,10,2019-06-04T11:35:38Z
J2TX_HJgTwg,기생충,기생충 의미,기생충에서 &#39;무계획&#39;의 의미는? : 영화 기생충 스타라이브톡 GV 중 : CGV 영등포 스타리움관,11007,66,3,2019-06-04T12:05:54Z
bLtNNLBuWcs,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,"[고스트 TMI] 극장판 특집편｜요르문간드, 스큐트, 아귀귀신｜신비아파트 고스트헌터",1088254,4256,118,2019-12-28T06:00:06Z
9tke3MQ1Pso,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,신규 귀신 최초공개?! 극장판 요르문간드 하늘도깨비보다 강하다? - 신비아파트 고스트헌터 동동,717813,5772,641,2020-01-07T07:00:38Z
Yt-jGqR7IIc,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,Sky High,425096,3075,253,2019-12-20T02:54:50Z
Ee9zpDFgYQ0,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,신비아파트 요르문간드 | 스큐트 | 아귀귀신 | 조람귀포획성공!! 극장판 하늘도깨비 대박! 콩알튜브,175104,943,56,2019-12-28T00:15:33Z
Kxa5L2-EhlQ,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,신비아파트 극장판2 하늘도깨비 대 요르문간드 영화보고 AR카드 받았어요! 창공의퇴마사 강림 / 전설의 괴수 요르문간드AR 같이보자:D,84516,687,77,2019-12-23T09:11:44Z
PCL9ORiyw3w,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,신비아파트 극장판  &#39;하늘도깨비 대 요르문간드&#39;,78465,445,39,2019-12-19T06:38:30Z
wGd54DyYVKc,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,창공의 퇴마사 강림이와 요르문간드 게임 성공! 신비아파트 극장판 AR카드~,71032,628,56,2019-12-21T12:00:10Z
wakTXbzdl90,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,신비아파트 전설의 괴수! 요르문간드 만들기/Making Jormungand,70506,657,71,2020-01-14T06:57:52Z
dEwxwoq0qqc,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,신비아파트카드 도깨비파티 신상 AR카드 창공의퇴마사 강림 UR 하늘도깨비 주비 SR 나왔네요 [훈토이TV],59677,490,0,2019-12-24T23:45:10Z
Ru0mVVcOnCY,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,래퍼가 된 신비와 하늘도깨비의 댄스 함께봐요!! 영화포스터에서는 요르문간드가 튀어나와요!! 도깨비 파티 AR 카드 [정우랑 까불까불],34173,307,15,2019-12-21T23:01:39Z
Cc97xJKXJDg,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,하늘도깨비! 주비만들기/신비아파트극장판,15974,169,37,2020-01-17T03:47:48Z
JtPT4U0stpo,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,신비아파트 주비 그림 그리기 색칠놀이 | 신비아파트 극장판 하늘 도깨비 대 요르문간드,15447,124,0,2019-12-29T11:35:55Z
fcxWEP_7R1U,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,영화보고 AR카드를 받았어요!! 강림 비행 게임?!!! 신비아파트 극장판 하늘도깨비 대 요르문간드 [정우랑 까불까불],14748,101,6,2019-12-20T23:01:12Z
HEIiLq7HuME,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,신비아파트 극장판 하늘도깨비 대 요르문간드 한정판 프로모 카드 팩 개봉!  AR 공포체험 해보았다 [훈토이TV],13206,124,0,2019-12-28T07:48:04Z
xQcSZhTvxcw,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,신비아파트 극장판 하늘도깨비 대 요르문간드 시사회 x 흔한남매,9705,110,26,2019-12-19T05:38:37Z
Pg40rHh2vqE,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,Sky High (Inst.),8248,87,3,2019-12-20T02:54:50Z
14gss1m09jA,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,[다람지아] 아귀귀신 포획 성공! - 신비아파트 고스트헌터 게임,4649,22,0,2019-12-27T09:30:09Z
oOQ6hsN3p3w,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,하늘도깨비 대 요르문간드 신비아파트 극장판 폭풍간지 최강림 그리기,4474,136,299,2020-01-05T12:44:22Z
Q-H1ClRQTX4,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,드디어 극장판 신비아파트 하늘도깨비 대 요르문간드 애니메이션북이 나왔다!!,4181,26,0,2020-01-14T06:54:17Z
0irH2vcnQ9Q,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 영화,[다람지아] 스큐트 포획 성공! - 신비아파트 고스트헌터 게임,3440,25,2,2019-12-27T09:35:39Z
7Z1PTMxfk-c,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 명장면,@신비아파트 극장판@ 주비 그리기/하늘도깨비 대 요르문간드/손그림 /쉽게그리기/,1095,27,4,2020-01-08T02:00:01Z
J2WnBOC-uZY,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 명장면,신비아파트극장판하늘도깨비대요르문간드보고왔어요^^,604,3,0,2019-12-22T10:08:37Z
EBpXHTjd1Eo,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 명장면,신비아파트극장판하늘도깨비대요르문간드포스터공거 구독♡좋아요알람부탁드려요,118,0,0,2020-01-13T01:02:52Z
KIJV-iQycaU,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 리뷰,신비아파트 극장판 하늘도깨비 대 요르문간드 [영아TV],1754,92,0,2019-12-26T02:13:33Z
XLxPysqOGzU,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드 리뷰,신비아파트 극장판 하늘도깨비 대 요르문간드 한정판 카드 개봉기 / 게임영상 리뷰와 신비아파트 극장판 카드 받는법! / 신비아파트 하늘도깨비 대 요르문간드 카드 한정수량 서두르세요!,239,8,0,2020-01-04T01:00:06Z
gsqf0c1b0aQ,프리즌 이스케이프,프리즌 이스케이프 영화,어떤 교도소든 탈출해버리는 천재 수감자의 기상천외한 탈옥법,3415041,21106,1557,2020-05-31T03:45:01Z
r7fo1rqmaBk,프리즌 이스케이프,프리즌 이스케이프 영화,마법처럼(?) 감옥에서 탈출하는 &#39;실제&#39;이야기 | 탈출영화 | 프리즌 이스케이프,45131,379,59,2020-05-09T11:04:01Z
DWBNpoZwGcQ,프리즌 이스케이프,프리즌 이스케이프 영화,프리즌 이스케이프,0,600,70,2020-05-31T15:00:02Z
9LraZrZEXAc,프리즌 이스케이프,프리즌 이스케이프 영화,[프리즌 이스케이프] 실화 실제인물 인터뷰 &#39;팀 젠킨&#39;,7192,54,11,2020-05-17T08:35:48Z
qYpbu29RvbA,프리즌 이스케이프,프리즌 이스케이프 영화,[프리즌 이스케이프] 실제 주인공 &#39;팀 젠킨&#39; 인터뷰 영상,5735,45,4,2020-05-15T10:22:59Z
8Yo2cpUpSOQ,프리즌 이스케이프,프리즌 이스케이프 영화,[예고편] 가장 완벽한 탈옥 실화 &#39;프리즌이스케이프&#39;,1522,6,1,2020-05-20T07:25:09Z
xt5v39dwmYQ,프리즌 이스케이프,프리즌 이스케이프 영화,[영화랑] 70년 남아공 실화 탈옥 스릴러 &#39;프리즌 이스케이프&#39; 역주행 / JTBC 아침&amp;,1429,13,0,2020-05-21T01:23:44Z
p0bcqMnEwUM,프리즌 이스케이프,프리즌 이스케이프 영화,[프리즌 이스케이프] 다니엘 래드클리프 인터뷰 영상,1316,19,1,2020-05-15T02:43:07Z
6RRUJ8XjE4E,프리즌 이스케이프,프리즌 이스케이프 영화,[특별 예고편] 프리즌 이스케이프 #3 탈출,864,4,0,2020-05-08T09:01:56Z
JTWRNu_fUjE,프리즌 이스케이프,프리즌 이스케이프 영화,열쇠로만 스릴을 유도하는 쾌감실화! / 프리즌 이스케이프 리뷰,775,8,8,2020-05-08T10:39:33Z
TGQPx2lL9uY,프리즌 이스케이프,프리즌 이스케이프 영화,[씬의 한수]코로나19로 답답하다면…영화 속 모험에 동행하라 | 뉴스A LIVE,756,7,0,2020-05-22T03:24:56Z
BHxAPu6r3L0,프리즌 이스케이프,프리즌 이스케이프 영화,본자들 : 프리즌 이스케이프 &amp; 마이 스파이,400,21,5,2020-05-29T02:45:00Z
JqmzshHp_ec,프리즌 이스케이프,프리즌 이스케이프 영화,프리즌 이스케이프 - 다니엘 래드클리프 인터뷰,368,4,0,2020-05-17T08:32:10Z
eR3dYOyh_7Q,프리즌 이스케이프,프리즌 이스케이프 영화,"프리즌 이스케이프⛓메인 예고편, Escape From Pretoria Main Trailer",303,1,1,2020-05-06T09:15:01Z
KxPKsdGFYRA,프리즌 이스케이프,프리즌 이스케이프 영화,[프리즌 이스케이프]  다니엘 웨버 인터뷰 영상,269,2,0,2020-05-15T02:47:02Z
mON8wyRPQO0,프리즌 이스케이프,프리즌 이스케이프 영화,[특별 예고편] 프리즌 이스케이프 #1 외로움 이겨내기,264,3,0,2020-05-08T09:02:06Z
ZwZFn_rjqBg,프리즌 이스케이프,프리즌 이스케이프 영화,[특별 예고편] 프리즌 이스케이프 #2 일탈,237,3,0,2020-05-08T09:01:17Z
6D0seehBmOc,프리즌 이스케이프,프리즌 이스케이프 영화,"프리즌 이스케이프 자막 (Escape From Pretoria, 2020)",234,0,1,2020-05-12T08:21:44Z
ummCXjs0-Cw,프리즌 이스케이프,프리즌 이스케이프 영화,[추천영화]감옥에서 탈출하는 것이 진짜 가능하다고? 실화 영화 &#39;프리즌 이스케이프&#39;,149,5,0,2020-05-26T05:57:30Z
LhoQidqwi2g,프리즌 이스케이프,프리즌 이스케이프 영화,프리즌 이스케이프 [인생영화] 하이라이트 리뷰&amp;예고편,131,2,0,2020-05-09T00:43:45Z
UHbAeDsUnDY,프리즌 이스케이프,프리즌 이스케이프 리뷰,[프리즌이스케이프] 프랜시스 아난 감독의 영화 해석 비하인드,110,0,0,2020-05-17T08:28:10Z
dgFdgzGBdQY,프리즌 이스케이프,프리즌 이스케이프 리뷰,프리즌 이스케이프 영화 후기 스포X (2020_079),82,2,0,2020-05-18T16:50:45Z
D3oecFZmPnM,검객,검객 영화,"역대 최고 중 하나가 된 무협 영화, 진시황의 앞에 섰던 검객의 이야기 [영화리뷰]",850379,5064,744,2020-09-25T07:21:37Z
mQxVJZvflBs,검객,검객 영화,"맹인 지팡이 속 숨겨진 칼날의 비밀, 검객 자토이치의 정체 [영화리뷰/결말포함]",684936,5002,1025,2020-10-03T07:51:07Z
3pFteU56o5w,검객,검객 영화,아이를 업은 채 적들을 쓸어버리는 몰락한 가문 최강의 검객! [영화리뷰/결말포함],306156,2776,241,2020-10-11T12:06:41Z
oE9arnb-krE,검객,검객 영화,신민아와 장혁이 각각 다른 영화로 돌아왔다: 디바 &amp; 검객 미리 보고 온 후기,32575,599,104,2020-09-23T08:00:12Z
dBU9XjCn1_0,검객,검객 영화,검객 THE SWORDSMAN on＜KBS2 &#39;영화가좋다 I love movie&#39; 2020/10/03 aird＞ Jang Hyuk 장혁,27614,149,22,2020-10-03T02:33:33Z
YFDUSN6_ECg,검객,검객 영화,[영화리뷰 결말포함] 맹인 검객과 그의 제자가 역모를 막기 위해 한양을 가면 벌어지는 일 ?!!,26589,141,12,2020-10-05T11:28:46Z
O_bl4JOrbA4,검객,검객 영화,동네양아치들이 멋모르고 맹인검객에게 찝적댄다면? (결말포함)(영화리뷰) 킬링타임용 일본액션영화~,22092,198,19,2020-10-07T08:55:30Z
kDBysXrmO6c,검객,검객 영화,"[검객]리뷰:전형적인 코시국영화,그냥 그래요....",6734,64,145,2020-09-24T08:21:33Z
Cu1NoQamNB4,검객,검객 영화,사극 + 액션! 전공 분야로 돌아온#장혁 X #김현수 &#39;검객&#39; [팬터뷰],4690,74,6,2020-09-23T01:00:01Z
RYPkBlspnEU,검객,검객 영화,Jang Hyuk 장혁＜Promotion to Singapore＞ &#39;THE SWORDSMAN&#39; 검객,3715,115,10,2020-10-15T12:55:03Z
bB1mVxyBUvY,검객,검객 영화,검객,3411,5,0,2020-09-27T10:39:45Z
Lgkoo40o-rc,검객,검객 영화,검객(Swordman),2755,16,0,2020-09-29T15:00:04Z
MHXKr0jjX00,검객,검객 영화,"검객 깔끔 3분 리뷰! 볼만한 영화인지 먼저 봐드립니다~~ (결말포함, 리뷰, 평점, 추천)",2587,18,0,2020-09-23T14:16:00Z
CbxfdFNLv50,검객,검객 영화,"#검객 장혁 X 김현수에게 씨네마란? [우리 모두의 씨네마, 우.모.씨]",1221,46,0,2020-09-24T09:16:34Z
bD47AHXYaY0,검객,검객 영화,[검객] 그 검이 알고 싶다 영상,920,27,0,2020-09-23T02:05:26Z
JrxjME8BofY,검객,검객 영화,"영화 검객 명대사: 힐링글씨유튜버, 백성의 목숨, 신념, 나에겐 그 아이가 곧 나라요, 코로나로 지친 당신을 위한 뭉클한 감동 메세지[딸셋엄빠TV - 힐링글씨유튜버]",620,9,3,2020-10-06T18:41:44Z
DXBK4cP9hI0,검객,검객 영화,"영화 &#39;검객&#39; 메인, 제작기 영상 예고편, 트레일러 / The Swordsman, 2020 Trailers",524,3,0,2020-09-24T05:50:56Z
9ohW-RRy8tA,검객,검객 영화,[몽땅TV] 영화 &#39;검객&#39; 감독 최재훈 · 배우 장혁 인터뷰 / YTN korean,430,8,1,2020-09-29T07:18:53Z
hPMNBPszd6w,검객,검객 영화,영화 검객 후기 (2020_150),363,4,4,2020-09-24T03:11:25Z
NvwufxwFJRc,검객,검객 영화,영화 [ 검객 ] 다이어리 꾸미기,102,1,0,2020-10-09T13:45:01Z
7oOILJsW1Mk,검객,검객 리뷰,The Swordsman (2020) Korean Movie Review 검객 Jang Hyuk - ACTION! 리뷰,14952,132,50,2020-09-26T16:10:34Z
m9jElZ-ATe0,검객,검객 리뷰,시간을 죽여보자 [검객] [죽지않는 인간들의 밤] [아웃포스트] 리뷰,100,6,4,2020-10-10T05:14:29Z
2RjK2yBTK2E,조제,조제 영화,"한지민x남주혁, 스코틀랜드 레스토랑 입구컷 당한 사연,,?!🍜 | ‘조제’ 인터뷰",98281,1719,137,2020-12-16T09:00:00Z
kANvVbhTU7c,조제,조제 영화,"사랑하는 데는 이유가 없지만... 이별에는 이유가 필요한 법: 조제, 호랑이 그리고 물고기들",92313,2255,413,2020-12-24T11:00:11Z
cOtAgOJHOvE,조제,조제 영화,조제의 ‘바디감’? 겉핥기의 한계를 보여주는 열화판 리메이크: 조제 리뷰,87577,1066,356,2020-12-18T09:00:13Z
J7FUqAKRBew,조제,조제 영화,영화 &#39;조제&#39;로 다시 만난 한지민과 남주혁. 현장에서 NG가 났을 때 첫 반응은? 서로의 대답을 추측해봤다(Eng Sub).,83602,1891,157,2020-12-23T09:00:05Z
i3yFKi20eYw,조제,조제 영화,공유의 베드신 권유에 한지민이 보인 반응,69487,260,61,2020-12-15T11:00:12Z
wRCK1cNqeVY,조제,조제 영화,"77. 꽃들이 죽는다. 예쁘게, 조용하게 죽는다. 조제 [𝑷𝒍𝒂𝒚𝒍𝒊𝒔𝒕]",65424,1778,27,2020-12-17T03:49:33Z
8wt8-fk8SC4,조제,조제 영화,「조제」리뷰ㅣ원작을 봤다면 한숨을 쉴 만한 리메이크ㅣ결말포함 영화리뷰ㅣ스포일러 주의ㅣ조제 호랑이 그리고 물고기들ㅣ한지민ㅣ남주혁,31510,280,262,2020-12-10T08:30:00Z
5eM4N-aapLk,조제,조제 영화,[전지적 참견 시점] 홍현희와 남주혁의 영화 ＜조제＞ 명장면 연기~! MBC 201212 방송,26246,239,8,2020-12-12T15:10:19Z
EDNIbus1Qoc,조제,조제 영화,＜조제＞오디오 리뷰 : 이것은 좋은 리메이크입니다,24513,533,94,2020-12-13T15:43:55Z
-Ra4PKVP1EM,조제,조제 영화,"1분 동안 이 정도의 설렘 견뎌낼 수 있어요? &#39;조제&#39;의 한지민과 남주혁, 마리끌레르 커버 현장 스케치",23792,886,63,2020-12-25T09:00:00Z
-12zH5njTMU,조제,조제 영화,"[조제]리뷰:원작의 중요한 설정을 모두 갖다버린 리메이크작. 남는 건 배우의 얼굴 뿐(원작분석)ㅣ조제,호랑이 그리고 물고기들 해석",23383,213,182,2020-12-11T11:31:28Z
Ws20rJNF44M,조제,조제 영화,[조제]남주혁X한지민의 아름답고 쓸쓸한 사랑이야기,18759,187,22,2020-12-11T04:28:55Z
EaASoAF5jOY,조제,조제 영화,"영화 [조제 Josee] 미공개 본편 삭제 영상 : 한지민 Han Ji Min, 남주혁 Nam Joo Hyuk : 2020.12.10 : 조제 호랑이.. 리메이크 : 예고편",17375,276,19,2020-12-23T06:07:48Z
8rPPKXS6fXA,조제,조제 영화,[W-actor] ‘조제’ 한지민 새하얀 여신의 강림,5974,71,4,2020-12-10T05:16:55Z
59Y21gX59EU,조제,조제 영화,"[명장면] 많은 사람들의 인생영화로 꼽히는 그 영화 - 조제, 호랑이 그리고 물고기들 /[Best scenes] Josee, The Tiger And The Fish, 2003",2727,18,1,2020-12-21T08:45:00Z
YPAwC2mC4PM,조제,조제 영화,🍿띠동갑 누나에게 들이대는 남자 I 영화 조제 I 한지민 남주혁 [팝콘각],2426,50,16,2020-12-11T08:00:06Z
DF03joF-p0k,조제,조제 영화,미모의 배우들과 아름다운 샷만으로는 부족했던 조제 따라잡기,2079,31,12,2020-12-26T08:00:02Z
l4t-77FLSX4,조제,조제 영화,"본자들 : 한지민, 남주혁 주연 〈조제〉",2062,51,7,2021-01-08T04:00:06Z
L2oj-W9UADs,조제,조제 영화,"조제 미공개 본편 삭제 영상 - 한지민(Hanjimin), 남주혁(Namjoohyuk)",2060,87,19,2020-12-23T07:00:02Z
EO73TyiV2IM,조제,조제 영화,호랑이와 물고기가 빠진채 조제 되었다. 💬조제 | 영화 리뷰,1485,93,34,2020-12-10T10:07:45Z
